EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Income_Level,Satisfaction_Index,Career_Progress,Stability_Factor,Work_Life_Balance_Impact,Distance_Strain,Promotion_Expectation,Experience_vs_Tenure,Loyalty_Index,Cluster,Cluster_Label,Dim1,Dim2
767,34,0.0,Non-Travel,697,Research & Development,3,4,Life Sciences,1,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2979.0,3.5,1.0,0.0,3,0.9677419354838709,0.14285714285714285,0.8571428571428571,0.0,1,Risiko Sedang,-0.6409340204651783,0.4098338495134138
771,41,0.0,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,11-20 km,0,1536.0,1.75,2.0,0.3333333333333333,2,9.047619047619047,0.1111111111111111,0.8888888888888888,0.3333333333333333,1,Risiko Sedang,-0.6543975644498502,0.4032438128274991
774,26,1.0,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,1,2340.0,2.5,1.0,0.5,0,21.818181818181817,0.5,0.0,2.0,1,Risiko Sedang,-0.691940546650178,0.6680348749580889
776,42,0.0,Travel_Frequently,1271,Research & Development,2,1,Medical,1,2,Male,35,3,1,Research Scientist,4,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2,Rendah (< 5000),1-2 Tahun,40-49,0-5 km,1,2515.0,3.25,0.3333333333333333,0.3333333333333333,0,0.6451612903225806,0.1111111111111111,0.6666666666666666,1.3333333333333333,1,Risiko Sedang,-0.6293439268905876,0.3212168018453316
777,41,0.0,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,0,3837.8,3.0,1.6666666666666667,11.0,3,0.3225806451612903,0.21739130434782608,0.0,33.0,1,Risiko Sedang,2.5351908736287467,-0.7500807185316442
778,30,0.0,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,0,2650.5,3.0,0.6666666666666666,0.2222222222222222,2,7.619047619047619,0.4,0.4,0.6666666666666666,1,Risiko Sedang,-0.6467056403054743,0.4196616755741296
779,30,0.0,Non-Travel,111,Research & Development,9,3,Medical,1,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10,Rendah (< 5000),> 5 Tahun,30-39,6-10 km,0,1536.0,2.5,0.2857142857142857,6.0,3,2.903225806451613,0.15384615384615385,0.0,6.0,1,Risiko Sedang,-0.38715407740245145,-0.2481594260896753
780,19,1.0,Travel_Rarely,419,Sales,21,3,Other,1,4,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Y,Yes,13,3,2,80,0,1,3,4,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,1,2121.0,3.0,1.0,0.5,0,5.121951219512195,0.5,0.0,1.0,1,Risiko Sedang,-0.6670341141434954,0.5806830353624077
782,27,0.0,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,2,Female,76,3,1,Research Scientist,3,Single,2318,17808,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,2318.0,2.75,1.0,0.5,3,1.2903225806451613,0.5,0.0,1.5,1,Risiko Sedang,-0.6548963036209399,0.5305628708307754
783,38,0.0,Travel_Rarely,119,Sales,3,3,Life Sciences,1,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13,Tinggi (10000-15000),3-5 Tahun,30-39,0-5 km,0,3536.3333333333335,2.25,0.5,16.0,2,1.4285714285714286,0.16666666666666666,0.05555555555555555,48.0,2,Risiko Rendah,4.4804158931068425,-0.4049058195997081
784,36,0.0,Non-Travel,1229,Sales,8,4,Technical Degree,1,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,Sedang (5000-10000),Baru Dipromosikan,30-39,6-10 km,0,2539.5,3.0,2.0,1.4,3,2.5806451612903225,0.15384615384615385,0.38461538461538464,5.6,1,Risiko Sedang,-0.5788244214538526,0.2988515374486246
786,32,1.0,Travel_Rarely,1033,Research & Development,9,3,Medical,1,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,4200.0,1.75,1.0,0.625,4,2.1951219512195124,0.09090909090909091,0.45454545454545453,0.625,1,Risiko Sedang,-0.6278333887394957,0.30667136117817684
787,39,0.0,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,0,2951.0,3.5,0.3333333333333333,3.0,4,0.9756097560975611,0.1111111111111111,0.1111111111111111,9.0,1,Risiko Sedang,-0.31070942313898287,-0.37891583189251116
788,33,1.0,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,Rendah (< 5000),> 5 Tahun,30-39,0-5 km,1,3348.0,1.5,0.1,5.0,0,0.9677419354838709,0.09090909090909091,0.0,5.0,1,Risiko Sedang,-0.4020117057537899,-0.5438590422858405
789,46,0.0,Travel_Rarely,1485,Research & Development,18,3,Medical,1,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8,Rendah (< 5000),Baru Dipromosikan,40-49,11-20 km,0,2405.0,2.75,2.0,3.3333333333333335,2,8.571428571428571,0.1,0.45,10.0,1,Risiko Sedang,-0.42278437047969303,0.18273021373346213
790,46,0.0,Travel_Rarely,1125,Sales,10,3,Marketing,1,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2,Sedang (5000-10000),1-2 Tahun,40-49,6-10 km,1,3023.6666666666665,3.25,1.5,1.0,0,3.225806451612903,0.1875,0.75,4.0,1,Risiko Sedang,-0.5879468561772773,0.2339202766599416
791,41,0.0,Travel_Rarely,263,Research & Development,6,3,Medical,1,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,1,4721.0,2.75,0.3333333333333333,6.0,0,1.9354838709677418,0.047619047619047616,0.09523809523809523,6.0,1,Risiko Sedang,-0.2178444886949446,-0.3912738389317809
793,39,0.0,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,3,Female,44,4,2,Human Resources,2,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,0,3194.5,2.25,0.5,0.8,1,2.727272727272727,0.15384615384615385,0.3076923076923077,1.6,1,Risiko Sedang,-0.5824479642736747,0.08932475665238233
795,34,1.0,Non-Travel,1362,Sales,19,3,Marketing,1,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Y,Yes,13,3,2,80,0,9,3,2,5,2,0,4,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,1,2652.0,2.25,2.0,0.5555555555555556,0,9.047619047619047,0.2,0.4,2.2222222222222223,1,Risiko Sedang,-0.6329326443467042,0.3814243441621108
796,34,0.0,Travel_Rarely,419,Research & Development,7,4,Life Sciences,1,1,Female,53,3,3,Research Director,2,Single,11994,21293,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,11,Tinggi (10000-15000),1-2 Tahun,30-39,6-10 km,0,3998.0,2.25,1.0,12.0,3,2.258064516129032,0.21428571428571427,0.07142857142857142,24.0,1,Risiko Sedang,0.7734013232840804,-0.22312275312450916
798,29,0.0,Travel_Rarely,144,Sales,10,1,Marketing,1,4,Female,39,2,2,Sales Executive,2,Divorced,8268,11866,1,Y,Yes,14,3,1,80,2,7,2,3,7,7,1,7,Sedang (5000-10000),1-2 Tahun,< 30,6-10 km,1,4134.0,2.5,1.0,3.5,0,3.225806451612903,0.25,0.0,7.0,1,Risiko Sedang,-0.5205257822565736,0.18666122740690583
799,37,0.0,Travel_Rarely,290,Research & Development,21,3,Life Sciences,1,2,Male,65,4,1,Research Scientist,1,Married,3564,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,1,3564.0,1.5,0.5,4.0,0,10.0,0.1111111111111111,0.0,4.0,1,Risiko Sedang,-0.5574205864218983,0.1790987820085635
800,35,0.0,Travel_Rarely,1229,Research & Development,8,1,Life Sciences,1,4,Male,36,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2269.0,3.75,1.0,0.5,3,2.5806451612903225,0.5,0.0,2.0,1,Risiko Sedang,-0.6519711495565768,0.5308274815549439
801,46,0.0,Travel_Rarely,644,Research & Development,1,4,Medical,1,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,0,3132.0,2.75,3.0,0.5,3,0.3225806451612903,0.16666666666666666,0.7222222222222222,0.5,1,Risiko Sedang,-0.6136604891205782,0.2783256266395318
802,47,1.0,Travel_Frequently,719,Sales,27,2,Life Sciences,1,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,Sedang (5000-10000),1-2 Tahun,40-49,21-30 km,1,3198.5,3.0,1.0,1.0,0,8.709677419354838,0.2222222222222222,0.3333333333333333,3.0,1,Risiko Sedang,-0.6040724075429575,0.2696807187977149
803,30,0.0,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,1,2,Male,75,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,3761.0,2.5,1.0,0.5,2,2.380952380952381,0.09090909090909091,0.45454545454545453,2.0,1,Risiko Sedang,-0.6209263658367072,0.32820267612723036
804,29,0.0,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,1,3,Female,93,3,1,Research Scientist,4,Divorced,2514,26968,4,Y,No,22,4,1,80,1,11,1,3,7,5,1,7,Rendah (< 5000),1-2 Tahun,< 30,21-30 km,0,2514.0,2.75,0.5,1.4,3,9.032258064516128,0.08333333333333333,0.3333333333333333,5.6,1,Risiko Sedang,-0.5859209325825026,0.2718617535460969
805,50,0.0,Travel_Rarely,1207,Research & Development,28,1,Medical,1,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8,Rendah (< 5000),3-5 Tahun,50+,21-30 km,1,3221.0,3.25,0.25,10.0,0,9.032258064516128,0.047619047619047616,0.0,30.0,1,Risiko Sedang,1.50065573993669,-0.6311731367926086
806,34,0.0,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,0,2857.0,2.0,1.0,3.0,2,4.285714285714286,0.2857142857142857,0.0,9.0,1,Risiko Sedang,-0.542412733900528,0.2708034661767948
807,31,1.0,Travel_Rarely,330,Research & Development,22,4,Medical,1,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7,Sedang (5000-10000),> 5 Tahun,30-39,21-30 km,1,3089.5,3.25,0.2857142857142857,5.0,0,10.476190476190476,0.18181818181818182,0.0,15.0,1,Risiko Sedang,-0.16047675457093905,-0.3831599402211173
808,48,0.0,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,1,Male,97,2,2,Healthcare Representative,3,Single,4240,13119,2,Y,No,13,3,4,80,0,19,0,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,0,2120.0,2.75,0.6666666666666666,0.6666666666666666,3,1.9354838709677418,0.1,0.85,2.0,1,Risiko Sedang,-0.6136671817024197,0.23972350228384254
811,43,0.0,Travel_Rarely,1473,Research & Development,8,4,Other,1,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522,2227,4,Y,Yes,14,3,4,80,0,8,3,3,5,2,0,2,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,1,2261.0,3.25,2.0,1.0,0,2.5806451612903225,0.2222222222222222,0.3333333333333333,3.0,1,Risiko Sedang,-0.6152930317050441,0.3606357367178657
812,34,0.0,Travel_Rarely,258,Sales,21,4,Life Sciences,1,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,Sedang (5000-10000),3-5 Tahun,30-39,21-30 km,0,2668.5,3.75,0.3333333333333333,5.0,3,6.774193548387097,0.18181818181818182,0.0,20.0,1,Risiko Sedang,-0.06157360719265235,-0.23466524102786157
813,60,0.0,Travel_Rarely,696,Sales,7,4,Marketing,1,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9,Sedang (5000-10000),1-2 Tahun,50+,6-10 km,1,2610.0,2.75,1.0,11.0,0,2.258064516129032,0.15384615384615385,0.07692307692307693,44.0,1,Risiko Sedang,2.0324167882292272,0.5655029235771198
814,52,0.0,Travel_Rarely,258,Research & Development,8,4,Other,1,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4,Rendah (< 5000),Baru Dipromosikan,50+,6-10 km,0,2950.0,2.0,1.0,0.5,1,7.2727272727272725,0.07692307692307693,0.5384615384615384,0.5,1,Risiko Sedang,-0.6324476917841989,0.311000645923013
815,25,0.0,Travel_Rarely,1280,Research & Development,7,1,Medical,1,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,2889.0,3.5,0.3333333333333333,1.0,3,2.258064516129032,0.3333333333333333,0.0,4.0,1,Risiko Sedang,-0.6266294460066593,0.39317979921511653
816,46,0.0,Travel_Rarely,705,Sales,2,4,Marketing,1,2,Female,83,3,5,Manager,1,Single,18947,22822,3,Y,No,12,3,4,80,0,22,2,2,2,2,2,1,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,0,3789.4,2.25,1.6666666666666667,0.5,2,0.9523809523809523,0.21739130434782608,0.8695652173913043,0.5,1,Risiko Sedang,-0.578340648358594,-0.01798486347831377
818,29,0.0,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,3760.0,2.25,0.5,1.5,3,0.3225806451612903,0.25,0.0,6.0,1,Risiko Sedang,-0.6089515336954731,0.33868962807900493
819,41,1.0,Travel_Frequently,143,Sales,4,3,Marketing,1,1,Male,56,3,2,Sales Executive,2,Single,9355,9558,1,Y,No,18,3,3,80,0,8,5,3,8,7,7,7,Sedang (5000-10000),> 5 Tahun,40-49,0-5 km,0,4677.5,2.25,0.25,4.0,3,1.2903225806451613,0.2222222222222222,0.0,8.0,1,Risiko Sedang,-0.3735414560568633,-0.42548155999077386
820,45,0.0,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,1,Male,69,3,1,Research Scientist,4,Married,2654,9655,3,Y,No,21,4,4,80,2,8,3,2,2,2,0,2,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,0,2654.0,2.75,1.0,0.5,2,4.761904761904762,0.1111111111111111,0.6666666666666666,2.0,1,Risiko Sedang,-0.6350021103872456,0.3791027515584063
821,30,0.0,Travel_Rarely,855,Sales,7,4,Marketing,1,4,Female,73,3,2,Sales Executive,1,Divorced,4779,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2389.5,2.5,2.0,0.375,3,2.258064516129032,0.2222222222222222,0.5555555555555556,0.375,1,Risiko Sedang,-0.6392550354922922,0.3972652966529533
822,33,0.0,Travel_Frequently,1146,Sales,25,3,Medical,1,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,21-30 km,0,2269.5,2.0,2.0,5.0,2,11.904761904761905,0.18181818181818182,0.0,15.0,1,Risiko Sedang,-0.3395340487128128,0.2663012486129491
823,33,0.0,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,3600.0,3.0,0.5,2.5,3,0.6451612903225806,0.16666666666666666,0.0,7.5,1,Risiko Sedang,-0.5686525992014256,0.2749398335108882
824,42,0.0,Travel_Frequently,748,Research & Development,9,2,Medical,1,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,Rendah (< 5000),3-5 Tahun,40-49,6-10 km,0,3673.0,2.75,0.16666666666666666,6.0,3,2.903225806451613,0.07692307692307693,0.0,24.0,1,Risiko Sedang,0.20669338370722026,-0.38786462506323893
825,43,0.0,Travel_Rarely,531,Sales,4,4,Marketing,1,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Tinggi (10000-15000),> 5 Tahun,40-49,0-5 km,0,3410.3333333333335,4.0,0.1875,5.25,4,0.9756097560975611,0.125,0.08333333333333333,21.0,1,Risiko Sedang,1.1621404822060843,-3.3535627593685295
826,39,0.0,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,4,Female,65,2,4,Manufacturing Director,4,Married,12742,7060,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,3185.5,3.5,0.3333333333333333,10.5,3,0.3225806451612903,0.18181818181818182,0.0,42.0,1,Risiko Sedang,3.7786241732849466,-2.8050712588787827
827,39,0.0,Travel_Rarely,1431,Research & Development,1,4,Medical,1,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,2232.0,3.0,0.5,0.375,3,0.3225806451612903,0.125,0.5,1.125,1,Risiko Sedang,-0.6288635707731766,0.34656953458337286
828,35,0.0,Non-Travel,1212,Sales,8,2,Marketing,1,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Tinggi (10000-15000),3-5 Tahun,30-39,6-10 km,1,3459.0,2.75,0.6,2.6,0,3.8095238095238093,0.17647058823529413,0.17647058823529413,10.4,1,Risiko Sedang,-0.291769824791253,-0.35563334562387827
830,26,1.0,Travel_Rarely,1449,Research & Development,16,4,Medical,1,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,14180,2,Y,Yes,13,3,4,80,1,5,2,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,1,2373.0,2.5,1.0,1.0,0,5.161290322580645,0.16666666666666666,0.3333333333333333,2.0,1,Risiko Sedang,-0.642445753789165,0.4178358193209867
832,51,0.0,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,3,Female,87,3,2,Sales Executive,4,Married,4936,14862,4,Y,No,11,3,3,80,1,18,2,2,7,7,0,7,Rendah (< 5000),Baru Dipromosikan,50+,11-20 km,0,2468.0,3.0,2.0,1.4,2,6.666666666666666,0.10526315789473684,0.5789473684210527,5.6,1,Risiko Sedang,-0.5549823087385446,0.250697088920689
834,40,0.0,Travel_Rarely,1202,Research & Development,2,1,Medical,1,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8,Sedang (5000-10000),> 5 Tahun,40-49,0-5 km,0,3188.5,2.5,0.16666666666666666,2.0,3,0.6451612903225806,0.125,0.1875,6.0,1,Risiko Sedang,-0.3415448984629945,-0.8774785533870075
835,32,0.0,Travel_Rarely,604,Sales,8,3,Medical,1,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,Sedang (5000-10000),Baru Dipromosikan,30-39,6-10 km,0,3104.5,3.5,2.0,5.0,4,1.9512195121951221,0.18181818181818182,0.0,20.0,1,Risiko Sedang,-0.19474656970865672,0.2689917604336343
836,28,0.0,Travel_Rarely,995,Research & Development,9,3,Medical,1,3,Female,77,3,1,Research Scientist,3,Divorced,2377,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,2377.0,2.75,0.3333333333333333,0.3333333333333333,3,2.903225806451613,0.14285714285714285,0.5714285714285714,1.0,1,Risiko Sedang,-0.634409833169909,0.3565215819703815
839,40,0.0,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,3,Female,79,3,5,Manager,3,Married,18041,13022,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,0,3608.2,3.25,2.5,20.0,3,0.6451612903225806,0.22727272727272727,0.045454545454545456,60.0,2,Risiko Rendah,8.882750750683615,1.8366159462409934
840,45,0.0,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11,Sedang (5000-10000),> 5 Tahun,40-49,6-10 km,0,1736.6666666666667,1.5,0.3,12.0,3,2.258064516129032,0.12,0.0,12.0,1,Risiko Sedang,0.9014620691573104,-2.141032825285804
841,44,0.0,Travel_Rarely,1315,Research & Development,3,4,Other,1,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,1,3902.6,3.25,5.0,0.4,0,0.7317073170731708,0.18518518518518517,0.8888888888888888,1.6,1,Risiko Sedang,-0.5735090912565296,0.1909233377535915
842,50,0.0,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,Sangat Tinggi (>15000),1-2 Tahun,50+,21-30 km,1,4220.0,2.5,2.0,0.6,0,9.032258064516128,0.15384615384615385,0.8461538461538461,0.6,1,Risiko Sedang,-0.5773823398783637,0.023895344032831327
843,45,0.0,Non-Travel,248,Research & Development,23,2,Life Sciences,1,4,Male,42,3,2,Laboratory Technician,1,Married,3633,14039,1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8,Rendah (< 5000),Baru Dipromosikan,40-49,21-30 km,1,1816.5,2.75,2.0,4.5,0,7.419354838709677,0.2,0.0,4.5,1,Risiko Sedang,-0.5328335633252005,0.27176854833892133
844,35,0.0,Travel_Frequently,853,Sales,18,5,Life Sciences,1,2,Male,71,3,3,Sales Executive,1,Married,9069,11031,1,Y,No,22,4,4,80,1,9,3,2,9,8,1,8,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,0,3023.0,2.25,1.5,4.5,2,8.571428571428571,0.3,0.0,4.5,1,Risiko Sedang,-0.5046262856663716,0.144138279320833
845,48,0.0,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,0,2632.6666666666665,3.5,3.0,5.0,3,1.2903225806451613,0.25,0.08333333333333333,20.0,1,Risiko Sedang,-0.11603038492065314,0.29857245288963946
846,40,0.0,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,1,1,Male,62,3,2,Research Scientist,4,Divorced,3319,24447,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7,Rendah (< 5000),3-5 Tahun,40-49,21-30 km,0,1659.5,2.25,0.4,4.5,3,7.741935483870967,0.2,0.0,18.0,1,Risiko Sedang,-0.25548041011184175,-0.049634942760508415
847,42,0.0,Travel_Rarely,544,Human Resources,2,1,Technical Degree,1,3,Male,52,3,1,Human Resources,3,Divorced,2696,24017,0,Y,Yes,11,3,3,80,1,4,5,3,3,2,1,0,Rendah (< 5000),1-2 Tahun,40-49,0-5 km,1,2696.0,3.0,0.5,3.0,0,0.6451612903225806,0.2,0.2,9.0,1,Risiko Sedang,-0.5698093198373053,0.3189205257717741
849,21,0.0,Travel_Rarely,996,Research & Development,3,2,Medical,1,4,Male,100,2,1,Research Scientist,3,Single,3230,10531,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,3230.0,3.0,0.5,1.5,4,0.7317073170731708,0.25,0.0,4.5,1,Risiko Sedang,-0.6177138349270288,0.36546644083069196
850,38,0.0,Travel_Rarely,268,Research & Development,2,5,Medical,1,4,Male,92,3,1,Research Scientist,3,Married,3057,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1,3057.0,2.5,1.0,0.14285714285714285,0,1.8181818181818181,0.14285714285714285,0.7142857142857143,0.42857142857142855,1,Risiko Sedang,-0.6471274478442118,0.4095597957319028
851,35,0.0,Travel_Rarely,1142,Research & Development,23,4,Medical,1,3,Female,30,3,1,Laboratory Technician,1,Married,4014,16002,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,1,4014.0,2.5,0.3333333333333333,0.5,0,7.419354838709677,0.2,0.4,0.5,1,Risiko Sedang,-0.6413413448713866,0.3351717539233574
